-0.00342367,-0.423336,0.554915,-2.42214,1.58684,-0.16017;
0.00643782,-0.446299,0.556042,-2.38497,1.56221,-0.0523035;
0.0162608,-0.469261,0.557192,-2.34597,1.53654,0.0489491;
0.0261058,-0.492209,0.558357,-2.34606,1.53648,0.0489153;
0.0490764,-0.482357,0.5584,-2.30165,1.50726,0.153066;
0.0720348,-0.472507,0.558466,-2.40216,1.57675,0.117427;
0.095017,-0.462664,0.558531,-2.45871,1.61751,0.191438;
0.118004,-0.452831,0.558588,-2.46209,1.62301,0.375126;
0.140987,-0.442974,0.558652,-2.51206,1.65957,0.455885;
0.163969,-0.433126,0.558727,-2.56049,1.69531,0.540956;
0.186949,-0.423289,0.558783,2.5455,-1.68578,-0.310606;
0.209939,-0.413449,0.558825,2.50475,-1.66217,-0.486321;
0.200093,-0.390484,0.557707,2.5048,-1.66218,-0.486216;
0.190261,-0.367531,0.556531,2.47868,-1.64503,-0.373858;
0.180433,-0.344581,0.555376,2.44798,-1.62486,-0.260294;
0.170606,-0.32162,0.554233,2.41412,-1.60258,-0.150961;
0.160758,-0.298663,0.553078,2.37693,-1.57814,-0.0446401;
0.15093,-0.275705,0.551946,2.33622,-1.55128,0.0600568;
0.141339,-0.254286,0.550212,2.29787,-1.52721,0.153465;
0.14133,-0.254279,0.550201,2.29786,-1.52727,0.153366;
0.141338,-0.254283,0.550201,2.29787,-1.52722,0.153427;
0.141329,-0.254283,0.550211,2.29788,-1.52729,0.153438;
0.141331,-0.254285,0.550205,2.2979,-1.52731,0.153495;
0.141347,-0.254277,0.550187,2.29786,-1.52722,0.153381;
0.141347,-0.25428,0.550204,2.2979,-1.52724,0.153469;
0.141344,-0.254276,0.550198,2.29788,-1.52723,0.153377;
0.14134,-0.25428,0.550192,2.29788,-1.52724,0.153437;
0.141357,-0.254277,0.550192,2.2979,-1.52724,0.15346;
0.14134,-0.254279,0.550194,2.29785,-1.52728,0.153379;
0.141332,-0.254284,0.550195,2.29785,-1.52725,0.153409;
0.0761631,-0.3559,0.677383,2.60262,-1.71642,0.0619411;
0.0302061,-0.3756,0.677251,-2.51768,1.65311,-0.205267;
0.0351237,-0.387081,0.677835,-2.50017,1.6416,-0.14878;
0.0400282,-0.398548,0.678412,-2.48228,1.62975,-0.0942295;
0.0449565,-0.410002,0.679002,-2.46362,1.6173,-0.0405048;
0.0498811,-0.421517,0.679566,-2.44318,1.60378,0.0149548;
0.0613615,-0.416573,0.679597,-2.47335,1.62547,0.0517994;
0.0728587,-0.411644,0.679632,-2.50189,1.64592,0.0878099;
0.084334,-0.406743,0.679648,-2.52991,1.66629,0.124686;
0.0958263,-0.401803,0.679686,-2.55824,1.68676,0.1632;
0.107324,-0.396897,0.679705,-2.58609,1.707,0.202605;
0.118803,-0.39197,0.679726,-2.61283,1.72657,0.242058;
0.130288,-0.38704,0.679765,2.58045,-1.70699,-0.276044;
0.141772,-0.382098,0.679822,2.54548,-1.68571,-0.310602;
0.136878,-0.370649,0.679229,2.52921,-1.67505,-0.251321;
0.13195,-0.359168,0.678649,2.5128,-1.66429,-0.195414;
0.12705,-0.347686,0.678073,2.49553,-1.65291,-0.140178;
0.12212,-0.336212,0.677493,2.47695,-1.64072,-0.0844876;
0.117207,-0.324736,0.676926,2.45757,-1.62795,-0.0295644;
0.112291,-0.313254,0.676349,2.4378,-1.61502,0.0233234;
0.107359,-0.30178,0.675777,2.41724,-1.60154,0.0753894;
0.102438,-0.290301,0.675201,2.39494,-1.58692,0.129112;
0.0909512,-0.295215,0.675172,2.42561,-1.6053,0.166901;
0.0794863,-0.300141,0.675145,2.45453,-1.6226,0.203803;
0.0680026,-0.305067,0.675117,2.48304,-1.63963,0.241402;
